timestamp,pf_x,pf_y,gt_x,gt_y,error
1775417726.7357962,-24.062614736106067,-2.0826376952235783,0.0,0.0,24.152573521424895
1775417726.7369187,-24.594910818106822,-7.77051392588314,0.0,0.0,25.793226336055202
1775417726.755895,-24.59066959625251,-7.767032039714089,0.0,0.0,25.788133276722508
1775417726.756877,-24.593255614876863,-7.763579232557588,0.0,0.0,25.789559597613756
1775417726.776337,-24.597563089120317,-7.751513094894034,0.0,0.0,25.790038099692058
1775417726.777492,-24.599168730465944,-7.752719429392934,0.0,0.0,25.791932087007755
1775417726.7958772,-24.599242641721112,-7.7448994032708,0.0,0.0,25.789653066938584
1775417726.796848,-24.599716307979232,-7.7466564887786475,0.0,0.0,25.790632586041696
1775417726.8158062,-24.606720604686323,-7.723805232567456,0.0,0.0,25.79046075950817
1775417726.8170228,-24.61009939924246,-7.724542591237028,0.0,0.0,25.79390530114486
1775417726.8361113,-24.62146259644247,-7.698428800130919,0.0,0.0,25.796942190474837
1775417726.837255,-24.620982167231496,-7.698848788576027,0.0,0.0,25.796608993208583
1775417726.855711,-24.628937314965686,-7.679373266539728,0.0,0.0,25.798397760933803
1775417726.856841,-24.629200816984703,-7.677962482257061,0.0,0.0,25.798229411382227
1775417726.8756645,-24.627273388866136,-7.66062414662366,0.0,0.0,25.791234109398246
1775417726.8766167,-24.634468079138202,-7.659165972481933,0.0,0.0,25.7976712308709
1775417726.8959508,-24.640591204019653,-7.642112481356138,0.0,0.0,25.798461544466367
1775417726.897085,-24.64356363103293,-7.645793988461678,0.0,0.0,25.802391248695645
1775417726.915701,-24.638377154525823,-7.630094194224756,0.0,0.0,25.792789035337034
1775417726.9166708,-24.64454997544718,-7.627794626912674,0.0,0.0,25.79800562761919
1775417726.9360273,-24.63979765656265,-7.605121267586771,0.0,0.0,25.786769825843848
1775417726.9370575,-24.640416162260095,-7.606317179660213,0.0,0.0,25.787713541277032
1775417726.956061,-24.656850283069975,-7.591989862567111,0.0,0.0,25.799197195940994
1775417726.9574704,-24.65851279278591,-7.586379578196174,0.0,0.0,25.799135804450085
1775417726.9756901,-24.64435540542291,-7.56873941300178,0.0,0.0,25.780420276844286
1775417726.9769542,-24.642420487823664,-7.568734313902347,0.0,0.0,25.778569134324627
1775417726.9960403,-24.639465483353835,-7.550817375995077,0.0,0.0,25.770488981604796
1775417726.9971669,-24.64025489788456,-7.5515656570337395,0.0,0.0,25.771463002810208
1775417727.0158942,-24.6365121285137,-7.5344596673052004,0.0,0.0,25.762876631631247
1775417727.017376,-24.637492578684192,-7.532033628714655,0.0,0.0,25.76310484294948
1775417727.0359924,-24.64719744359224,-7.519512590576163,0.0,0.0,25.768729332725222
1775417727.0374615,-24.645040215599366,-7.51906951101396,0.0,0.0,25.76653670053408
1775417727.0569098,-24.64915186186028,-7.503216635273125,0.0,0.0,25.76584847011426
1775417727.0580137,-24.647764386579784,-7.504610268294227,0.0,0.0,25.764927023675767
1775417727.0761428,-24.657566095214655,-7.480578764956032,0.0,0.0,25.76731698098563
1775417727.0772882,-24.658400793385972,-7.475499540499189,0.0,0.0,25.766641672271955
1775417727.0963898,-24.664171734936026,-7.46057928014362,0.0,0.0,25.767840626752673
1775417727.0973282,-24.661542077894627,-7.461582519657361,0.0,0.0,25.765614127309746
1775417727.1165233,-24.661232308286923,-7.445317870346695,0.0,0.0,25.760612126923508
1775417727.1176867,-24.658715473787506,-7.445725773845391,0.0,0.0,25.75832061910312
1775417727.1359048,-24.662905445319193,-7.438234424550029,0.0,0.0,25.76016763065249
1775417727.13699,-24.66321212925202,-7.436986580471491,0.0,0.0,25.760100968951907
1775417727.1558611,-24.672734813288262,-7.426219132741426,0.0,0.0,25.76611289609555
1775417727.1568727,-24.67438032367771,-7.423813004926745,0.0,0.0,25.766995243714646
1775417727.1757007,-24.672138234167445,-7.418372507884749,0.0,0.0,25.763281151895374
1775417727.1766667,-24.67205478338548,-7.421175455014196,0.0,0.0,25.764008468568697
1775417727.1955645,-24.667154807363712,-7.402281901905116,0.0,0.0,25.753879390214568
1775417727.1965551,-24.668220528494224,-7.404644842859898,0.0,0.0,25.755579381782805
1775417727.2159681,-24.674262442516902,-7.404092764088156,0.0,0.0,25.7612075947814
1775417727.2170238,-24.67248260820461,-7.4063560380020945,0.0,0.0,25.760153489717585
1775417727.2359104,-24.66638839409089,-7.391105333976376,0.0,0.0,25.749935038094286
1775417727.2370374,-24.665439485901942,-7.3899550523233914,0.0,0.0,25.748695903055957
1775417727.2558396,-24.65564541912213,-7.380798619981144,0.0,0.0,25.73668664187746
1775417727.2568715,-24.655081957395343,-7.380753290871971,0.0,0.0,25.736133848474577
1775417727.275594,-24.65471918454284,-7.367808532959388,0.0,0.0,25.732076881725153
1775417727.2765727,-24.65380206326392,-7.364720354815646,0.0,0.0,25.73031406880282
