timestamp,pf_x,pf_y,gt_x,gt_y,error,std_x,std_y,std_theta
1775422331.314548,14.044988667306784,-0.5006038049097614,14.13511848449707,-0.5227241516113281,0.09280459948166324,nan,nan,nan
1775422331.3343308,14.127692002519625,-0.44669666695234456,14.13511848449707,-0.5227241516113281,0.07638933864181113,0.25218724955987704,0.1491176714280971,0.03575037129158972
1775422331.335875,14.125508780125237,-0.44779566614761934,14.13511848449707,-0.5227241516113281,0.0755422024566351,0.15198176862525928,0.11632370616593661,0.029101408677381473
1775422331.354023,14.187402711434634,-0.5012157414071411,14.13511848449707,-0.5227241516113281,0.0565354056850243,0.18383804748764265,0.12540735042657683,0.06121901241300791
1775422331.3553383,14.193378631359744,-0.5001708890787747,14.13511848449707,-0.5227241516113281,0.06247314913883079,0.16511419642896927,0.0924262445669321,0.029210910557589488
1775422331.3743477,14.302657818419888,-0.5084765693139294,14.13511848449707,-0.5227241516113281,0.16814405137447666,0.19513484972509154,0.10581296319044736,0.060948620367901864
1775422331.3758793,14.302084997536147,-0.5095711161059971,14.13511848449707,-0.5227241516113281,0.16748378673600797,0.11502900372351793,0.07299238231516322,0.024049125197442348
1775422331.3946104,14.332810640122457,-0.5309728822476167,14.13511848449707,-0.5227241516113281,0.19786417046277482,0.14923188729850098,0.0922908341632741,0.052581538246122335
1775422331.3961968,14.329634087184708,-0.5345756437572083,14.13511848449707,-0.5227241516113281,0.1948763134786235,0.12844222557069795,0.0721171306292982,0.019866451901189415
1775422331.4140804,14.343617065178025,-0.5251822514484082,14.13511848449707,-0.5227241516113281,0.2085130700958133,0.1626995108904396,0.08599172190070523,0.05453000396528122
1775422331.4154358,14.345212718885548,-0.5284796395193674,14.13511848449707,-0.5227241516113281,0.21017305480089593,0.11977745191645799,0.07892096519789228,0.024154334988776772
1775422331.4343088,14.31229451201803,-0.5226954384497035,14.13511848449707,-0.5227241516113281,0.17717602984758773,0.15109280646040965,0.09204573280314886,0.05530543173672109
1775422331.435742,14.298161786786054,-0.5194917770254854,14.13511848449707,-0.5227241516113281,0.1630753404618858,0.12884225419084389,0.07229018692432915,0.022767853939547302
1775422331.4498107,14.300604243172106,-0.5222345664814901,14.13511848449707,-0.5227241516113281,0.16548648288561701,0.16473309208569817,0.08748451237302439,0.05235317201587922
1775422331.4552524,14.350782377050622,-0.5429904288760894,14.13511848449707,-0.5227241516113281,0.21661402665922225,0.20140031483072118,0.09678799001769522,0.07213537398698727
1775422331.4740095,14.361650781570848,-0.5241245578079926,14.13511848449707,-0.5227241516113281,0.22653662563708754,0.14998868357762835,0.07665963489791829,0.022072302987890192
1775422331.4753885,14.35865231429837,-0.5204377958524682,14.13511848449707,-0.5227241516113281,0.22354552218349708,0.13648798869611076,0.07742258807049318,0.022495158899077855
1775422331.4943597,14.33707327351333,-0.5119823915410495,14.13511848449707,-0.5227241516113281,0.20224025864305353,0.16704063201607483,0.09671779216131744,0.05219769848948119
1775422331.496763,14.349526359951557,-0.5124051819633569,14.13511848449707,-0.5227241516113281,0.21465604624958184,0.15479087861396973,0.08678846324611714,0.02398870180461157
1775422331.5100527,14.352463236019453,-0.5128092892225777,14.13511848449707,-0.5227241516113281,0.21757078275934513,0.18603885122166072,0.10090417730993506,0.058801825979714326
1775422331.516208,14.359571720721492,-0.500098748495087,14.13511848449707,-0.5227241516113281,0.22559070042399468,0.20757089964600386,0.11252294804848798,0.07902710158987228
1775422331.534306,14.330661944984474,-0.5050451411025592,14.13511848449707,-0.5227241516113281,0.1963410103670599,0.1326924303854131,0.07900385933319766,0.023197204852729473
1775422331.5357418,14.334247386613221,-0.5028120199833637,14.13511848449707,-0.5227241516113281,0.20012199440329612,0.10494904437494984,0.07151910266602984,0.022008787193149835
1775422331.5504282,14.330211114451663,-0.5014314590691562,14.13511848449707,-0.5227241516113281,0.19625114781395533,0.13774279554079952,0.0849294595806022,0.05526130775782
1775422331.5566092,14.357152972753813,-0.49995982404473777,14.13511848449707,-0.5227241516113281,0.22319840632269872,0.17731242662624286,0.09794782604870891,0.07874426127669523
1775422331.5699158,14.350736927112003,-0.5050731990090012,14.13511848449707,-0.5227241516113281,0.21633970722791152,0.12842644816859852,0.07931403160910223,0.021912425221291623
1775422331.5754178,14.362542432965151,-0.5023915125606238,14.13511848449707,-0.5227241516113281,0.22833105033608228,0.15168246848264993,0.09552063594008536,0.05525719273974024
1775422331.5949414,14.368438212243406,-0.511098333594054,14.13511848449707,-0.5227241516113281,0.2336091928846018,0.09734227018322641,0.08115995623596557,0.02336401272045583
1775422331.597407,14.377435455626419,-0.5127721997009729,14.13511848449707,-0.5227241516113281,0.2425212482322475,0.09856921904950058,0.0729454332716693,0.023628487199208088
1775422331.614549,14.382484729380344,-0.5100793759426885,14.13511848449707,-0.5227241516113281,0.24768921950573897,0.13864587654310212,0.08873120296207054,0.053931163050384014
1775422331.6163375,14.381479161987745,-0.515532244450517,14.13511848449707,-0.5227241516113281,0.24646563034685748,0.11297025180889658,0.07151932637009821,0.021811567093058554
1775422331.6341832,14.40321162848525,-0.5096372621869623,14.13511848449707,-0.5227241516113281,0.2684123702966623,0.1357887577384541,0.08228690118138113,0.05554996367734585
1775422331.6355052,14.38641948003321,-0.5143983422126678,14.13511848449707,-0.5227241516113281,0.25143887817837074,0.10278999008889321,0.0716620934488279,0.021841720127651416
1775422331.6543572,14.376471021310545,-0.5196861199501412,14.13511848449707,-0.5227241516113281,0.24137165670946947,0.14352645586344828,0.08940976837717665,0.05398085866304828
1775422331.6558037,14.355329374730147,-0.5237499111769518,14.13511848449707,-0.5227241516113281,0.22021327925429585,0.11905925423627224,0.07397744968579925,0.0215764210563737
1775422331.6699944,14.345443082412968,-0.5182620251829536,14.13511848449707,-0.5227241516113281,0.21037192555269107,0.16053789950427397,0.09383598735706625,0.05628038938607126
1775422331.6755788,14.348510296255652,-0.5171783895852557,14.13511848449707,-0.5227241516113281,0.21346386298870315,0.19337013119703528,0.10301845230046586,0.0739925201392617
1775422331.6942415,14.332843269423321,-0.5153781119151043,14.13511848449707,-0.5227241516113281,0.19786120103080027,0.14428711355710747,0.07635183013240811,0.023721911792905087
1775422331.6957407,14.335979987242299,-0.5142033041564017,14.13511848449707,-0.5227241516113281,0.20104215509793333,0.10971446233620108,0.080441476840804,0.02347812382262491
1775422331.7099864,14.329631075472506,-0.512680194990524,14.13511848449707,-0.5227241516113281,0.19477173591817057,0.15436110349263268,0.08434940065702655,0.054859040087991355
1775422331.7166467,14.350490397648123,-0.4977584431828933,14.13511848449707,-0.5227241516113281,0.2168140852704875,0.18332002769886677,0.09761624820049317,0.07308708414122049
1775422331.734171,14.35857843584302,-0.5008977881167812,14.13511848449707,-0.5227241516113281,0.224523361811038,0.12853161930551404,0.0758505448779661,0.021645613379697292
1775422331.7355268,14.362494715017418,-0.5032902125740456,14.13511848449707,-0.5227241516113281,0.2282052326134239,0.09929641950048536,0.06629312376349883,0.020754810142796155
1775422331.7543705,14.329822406048788,-0.5163055035542164,14.13511848449707,-0.5227241516113281,0.19480969203429876,0.14748214416941616,0.08045736721247378,0.05601904076125526
1775422331.7558072,14.33019255655938,-0.5218733601932154,14.13511848449707,-0.5227241516113281,0.19507592736421478,0.1167082556302436,0.07329697167727314,0.021720189959910163
1775422331.775177,14.3591720888144,-0.5420479751830298,14.13511848449707,-0.5227241516113281,0.22488536583116506,0.15871994722258262,0.08900364515089314,0.05539568845651152
1775422331.7767847,14.36780886328888,-0.5412870633165361,14.13511848449707,-0.5227241516113281,0.23342963409398446,0.1364307903799961,0.07284544023012389,0.02465691608610493
1775422331.7900786,14.358399215692224,-0.5439720438011407,14.13511848449707,-0.5227241516113281,0.22428945103493425,0.16844940877754294,0.09113094531925192,0.05928040635470072
1775422331.7964952,14.363338049628648,-0.5213905927950789,14.13511848449707,-0.5227241516113281,0.22822346130046106,0.2054947855084461,0.10320260328645381,0.07640875440515957
1775422331.8146899,14.370476443294246,-0.5120415984463872,14.13511848449707,-0.5227241516113281,0.23560026678952367,0.1264347420146657,0.07728915883111151,0.024419279937446737
1775422331.816184,14.373656167663148,-0.5045203682774486,14.13511848449707,-0.5227241516113281,0.2392312772567726,0.11446009849812648,0.07651766062297145,0.021865393598036142
1775422331.8299184,14.373928853959505,-0.505619263654564,14.13511848449707,-0.5227241516113281,0.23942215802802816,0.15469638380836354,0.09277288599663107,0.05364633689598177
1775422331.835535,14.38158892363434,-0.5020933999993374,14.13511848449707,-0.5227241516113281,0.24733237814850276,0.1903408625361032,0.10509191280262158,0.07032794393543902
1775422331.8543274,14.369891089623287,-0.5065478517709723,14.13511848449707,-0.5227241516113281,0.2353292348907712,0.13692884586108134,0.0734414176002779,0.023364342239195465
1775422331.8557582,14.378542449729153,-0.5078846306813233,14.13511848449707,-0.5227241516113281,0.24387586643770687,0.13747436456097634,0.07710961098707302,0.022065377388984033
1775422331.870075,14.37991769539925,-0.507965732565816,14.13511848449707,-0.5227241516113281,0.24524368410022876,0.17275692960853672,0.09549459236371605,0.053818982337874355
1775422331.8764715,14.338403881522895,-0.49980604486784047,14.13511848449707,-0.5227241516113281,0.20457319536208335,0.20852450499876948,0.10418803618553373,0.07048415321627997
1775422331.8899975,14.345870669386322,-0.5005811261411172,14.13511848449707,-0.5227241516113281,0.21191223894000968,0.13622413115636758,0.08111007989398208,0.023326289620637698
1775422331.8954232,14.320743499824056,-0.5103181632512546,14.13511848449707,-0.5227241516113281,0.1860391218597153,0.16515663242835793,0.0996453719333403,0.053058910324736586
1775422331.9142873,14.32154372444288,-0.5093797570006336,14.13511848449707,-0.5227241516113281,0.18690222833443781,0.1447928018778058,0.07111264940359284,0.02338719269672934
1775422331.9158127,14.31055272713358,-0.49945021303337384,14.13511848449707,-0.5227241516113281,0.1769713245313375,0.10976740788742873,0.06813769498607004,0.023173969529946343
1775422331.9298635,14.293987436151552,-0.49694862099711307,14.13511848449707,-0.5227241516113281,0.16094633198131078,0.145308867054374,0.08614841057433377,0.05397899188918128
1775422331.9359617,14.366592033134747,-0.5139637707760996,14.13511848449707,-0.5227241516113281,0.23163926262897921,0.17435918325926394,0.09891689264523928,0.07624852264914818
1775422331.9500136,14.35726147689211,-0.5033596708063073,14.13511848449707,-0.5227241516113281,0.22298540801377636,0.16373871555325256,0.07449121822707395,0.02318472280321124
1775422331.9554713,14.396391499141096,-0.49023424048976316,14.13511848449707,-0.5227241516113281,0.2632853632579381,0.21963744170966235,0.09203307218523538,0.057228057339109316
1775422331.9742832,14.393106645179005,-0.508557013811085,14.13511848449707,-0.5227241516113281,0.258376854314582,0.16173565984259652,0.0856226476342001,0.021537915460111128
1775422331.9757357,14.391529258543326,-0.5098382840920638,14.13511848449707,-0.5227241516113281,0.25673435809942513,0.13884054184080824,0.07219930101626783,0.02245146093776452
1775422331.9898877,14.39555545765539,-0.5097223103401293,14.13511848449707,-0.5227241516113281,0.26076131780674294,0.17637276972184557,0.08395596063627052,0.05446383230143674
1775422331.9953,14.390956502428732,-0.5241064734468469,14.13511848449707,-0.5227241516113281,0.2558417523252576,0.1968368747302356,0.0913739477259359,0.07448398043651654
1775422332.0142012,14.39595319120555,-0.5279240073972855,14.13511848449707,-0.5227241516113281,0.26088653227771874,0.1583083460142609,0.07283911344373635,0.022705940836893385
1775422332.0156212,14.401563372832552,-0.5258501530052196,14.13511848449707,-0.5227241516113281,0.26646322523909716,0.1115046123709467,0.07084730746989651,0.022108198652515614
1775422332.0346959,14.373331124430795,-0.5257494788114536,14.13511848449707,-0.5227241516113281,0.23823185015623358,0.14410946027506286,0.08867794457086448,0.05157612202603862
1775422332.0365555,14.3661426263458,-0.526372277570035,14.13511848449707,-0.5227241516113281,0.2310529440192282,0.12057995223595974,0.07045873513039969,0.02338386228526342
1775422332.0499847,14.368158981775787,-0.523483574291908,14.13511848449707,-0.5227241516113281,0.23304173466295558,0.17220059483882882,0.084007304502311,0.054551529853250104
1775422332.0556781,14.354499163018414,-0.5348896059661691,14.13511848449707,-0.5227241516113281,0.2197177288890104,0.19046463370409972,0.0955731679787866,0.07424161027198839
1775422332.0743465,14.359876903662204,-0.5341927767019657,14.13511848449707,-0.5227241516113281,0.2250508305851808,0.16242321390838463,0.07221571479211994,0.023966226310408952
1775422332.0758474,14.35493082646558,-0.5377645894651691,14.13511848449707,-0.5227241516113281,0.22032630449521062,0.14935576541651224,0.06656650410422328,0.02341724505563081
1775422332.0899487,14.351916742978323,-0.5407188371044811,14.13511848449707,-0.5227241516113281,0.2175437739548106,0.1755327035805088,0.08544283233532099,0.0542076948596902
1775422332.0960746,14.371731827840913,-0.49040379637247666,14.13511848449707,-0.5227241516113281,0.23881055171645288,0.19340442639953676,0.10433004111057002,0.07120484418857903
1775422332.1100335,14.37030647420302,-0.4888449322485701,14.13511848449707,-0.5227241516113281,0.23761563922973472,0.14412006300355198,0.06372627688099414,0.022901795809119857
1775422332.1155896,14.356535647992017,-0.5050117222233051,14.13511848449707,-0.5227241516113281,0.22212449312260332,0.1648627741293976,0.08235087733313826,0.055545763875915526
1775422332.1342225,14.36274982712871,-0.5050843382946556,14.13511848449707,-0.5227241516113281,0.22831379976280405,0.11673266825895816,0.07656977907892037,0.025134511673493877
1775422332.1356626,14.35445588310548,-0.5069491365004006,14.13511848449707,-0.5227241516113281,0.21990394614479844,0.09252515980526348,0.08145093140372744,0.021553108349127086
1775422332.154109,14.33921079061909,-0.5186195084061617,14.13511848449707,-0.5227241516113281,0.20413357762515655,0.13497183257360665,0.09622337490268283,0.05092330526068507
1775422332.1553986,14.341913117633249,-0.5166428593734871,14.13511848449707,-0.5227241516113281,0.2068840313054845,0.10264643370393119,0.07286617383449136,0.022521200558849763
1775422332.1742814,14.368728180209528,-0.5048009528756274,14.13511848449707,-0.5227241516113281,0.23429624620080144,0.1395930054459489,0.08723260628330363,0.050028180352643205
1775422332.175726,14.365476161994067,-0.504877089069475,14.13511848449707,-0.5227241516113281,0.23104799766105577,0.13126691552949585,0.07464154547489713,0.02305967759418712
1775422332.1951547,14.371919986799831,-0.5075157208528001,14.13511848449707,-0.5227241516113281,0.23728937578193732,0.16267903680423534,0.09394032285711677,0.05048664548622916
1775422332.196646,14.370699821721221,-0.507388160627544,14.13511848449707,-0.5227241516113281,0.23607998447088582,0.13086984670970303,0.07473859366013878,0.023567367132035485
1775422332.2140474,14.345085989197447,-0.5065499330595205,14.13511848449707,-0.5227241516113281,0.21058954954095946,0.16665850602057025,0.09162777848577444,0.05563042457623132
1775422332.215406,14.343411646978867,-0.511953288052312,14.13511848449707,-0.5227241516113281,0.20857145787109735,0.14716020060500976,0.0768177849283029,0.024716943104789117
1775422332.2342737,14.37458514637679,-0.49190372721133385,14.13511848449707,-0.5227241516113281,0.24144187853811014,0.17514316826792373,0.08841636907226606,0.05449553931986404
1775422332.2357464,14.36700705145227,-0.4960109967290528,14.13511848449707,-0.5227241516113281,0.23342215003786634,0.1623234972622552,0.07237672657216465,0.022733672776806723
1775422332.2499661,14.379471668678987,-0.49531529056797863,14.13511848449707,-0.5227241516113281,0.2458855918583582,0.18230895519183887,0.08226935344917906,0.05237671322452265
1775422332.2571933,14.382767498051775,-0.5061601630408575,14.13511848449707,-0.5227241516113281,0.2482023360727717,0.2066992256150098,0.09693102499701069,0.06774931358532063
1775422332.270106,14.37292462891668,-0.5040908366447328,14.13511848449707,-0.5227241516113281,0.23853503463928427,0.15996160702958237,0.0753038576995175,0.02324784327610889
1775422332.276311,14.33691442217033,-0.5386791618435706,14.13511848449707,-0.5227241516113281,0.20242569701730415,0.19227064201679595,0.09178385535721705,0.05443271412509536
1775422332.2944589,14.346232361791749,-0.5230655143070676,14.13511848449707,-0.5227241516113281,0.21111415327941122,0.12402630797620237,0.06730442656211033,0.021453392066915287
1775422332.296304,14.336795026109572,-0.525119505909936,14.13511848449707,-0.5227241516113281,0.20169076617186743,0.10384017103832577,0.07014642068165328,0.022256429762260402
1775422332.309997,14.343015049260593,-0.5258614049555171,14.13511848449707,-0.5227241516113281,0.2079202347031652,0.14916128872095472,0.0876152020954082,0.05499825744788269
1775422332.3160481,14.348862684038675,-0.5195873008730376,14.13511848449707,-0.5227241516113281,0.2137672160791632,0.18168560537635084,0.09586345022801059,0.07681708856678779
1775422332.330125,14.35802488862405,-0.5243391420508753,14.13511848449707,-0.5227241516113281,0.22291225447458002,0.143102673155366,0.07687197956164032,0.023836171779344377
1775422332.335857,14.323437178106804,-0.5100634114934506,14.13511848449707,-0.5227241516113281,0.18874380705922314,0.17430209005257277,0.09311897113949201,0.05769390335997832
1775422332.3548899,14.332820448615784,-0.4969029658494762,14.13511848449707,-0.5227241516113281,0.19938104285649974,0.12974435031231882,0.08150340507443947,0.025322314271268406
1775422332.3564248,14.340293862330613,-0.4961584499671078,14.13511848449707,-0.5227241516113281,0.20688806677280053,0.13409382659267893,0.07955534744372987,0.022873043409857744
1775422332.3699646,14.328128123137844,-0.4964629505704552,14.13511848449707,-0.5227241516113281,0.1947880162852718,0.1556885190968261,0.09227338932445212,0.05192362417428215
1775422332.3756385,14.386638655935695,-0.509923183874215,14.13511848449707,-0.5227241516113281,0.2518457095436045,0.1865953675767686,0.11024763026201491,0.07317842354547761
1775422332.3948617,14.39211164069319,-0.5158607596198957,14.13511848449707,-0.5227241516113281,0.25708478850618843,0.1515954863661972,0.0848696298238536,0.026059394182140226
1775422332.3963983,14.381815487397166,-0.5124606281457825,14.13511848449707,-0.5227241516113281,0.2469104111896003,0.11047623057444668,0.07004745689961228,0.022453247294497897
1775422332.414381,14.383879316673958,-0.5033629862174785,14.13511848449707,-0.5227241516113281,0.24951313863351146,0.14040284884254703,0.08720749588112617,0.055869465033616714
1775422332.4164877,14.39185680899323,-0.4992422071411434,14.13511848449707,-0.5227241516113281,0.25780994740544133,0.12463101629686318,0.06668406130603792,0.023512317514720212
1775422332.4299684,14.376011106133042,-0.49541736587185115,14.13511848449707,-0.5227241516113281,0.24243538459984162,0.1713750417809785,0.08628590922686971,0.05890986330517641
1775422332.4359782,14.353803577290968,-0.5087423800488518,14.13511848449707,-0.5227241516113281,0.2191316037140716,0.20459597144278652,0.10067911647650793,0.07373538973831702
1775422332.4546402,14.347278346248423,-0.5095018056364683,14.13511848449707,-0.5227241516113281,0.21257148767281087,0.13752359639976583,0.07518334964827098,0.02270572100031424
1775422332.4561205,14.343524759323714,-0.5181344186780126,14.13511848449707,-0.5227241516113281,0.20845680856119223,0.11181482279994688,0.06912196734810877,0.02515140456240609
1775422332.4698675,14.348309867290537,-0.5103108690094408,14.13511848449707,-0.5227241516113281,0.21355246494092414,0.14573574058040573,0.08183495566384368,0.06043473960514108
1775422332.4754398,14.352149057589854,-0.5041178954609036,14.13511848449707,-0.5227241516113281,0.21782667978215423,0.18478152864885966,0.09735876877845084,0.07834391812353124
1775422332.4942605,14.359424014662629,-0.5030778883761404,14.13511848449707,-0.5227241516113281,0.22516426564168365,0.11752781889744786,0.07045942948974637,0.0236778075276068
1775422332.4957151,14.37413373136541,-0.5091095975158272,14.13511848449707,-0.5227241516113281,0.2394026823549655,0.10976630587144809,0.06988848748949966,0.020683556159236345
1775422332.5145333,14.371059268879502,-0.5309405233642059,14.13511848449707,-0.5227241516113281,0.23608380397600093,0.15006677454325307,0.09105979858896318,0.05325033357023083
1775422332.5160244,14.369960123310097,-0.5299569536059632,14.13511848449707,-0.5227241516113281,0.23495299262848668,0.11132628012761457,0.07171884996177386,0.022771710318259284
1775422332.5299914,14.38005821315442,-0.5209997385421268,14.13511848449707,-0.5227241516113281,0.24494579864772023,0.16328298313320094,0.08828668800317387,0.057360574528482734
1775422332.5355291,14.388591350602157,-0.5267625268193441,14.13511848449707,-0.5227241516113281,0.25350503412328507,0.19619266434370783,0.10372483692839995,0.0741789573539402
1775422332.554296,14.371065165038246,-0.517555378591414,14.13511848449707,-0.5227241516113281,0.23600328869092266,0.1337718909241876,0.0720236765490865,0.021820836863063037
1775422332.5558095,14.359412939594018,-0.5162868187939453,14.13511848449707,-0.5227241516113281,0.2243868129838254,0.10349208907481203,0.07680135912738352,0.023854040564917637
1775422332.570035,14.368363082400869,-0.5168285600277759,14.13511848449707,-0.5227241516113281,0.23331909577105917,0.1416557886608723,0.09328366089967688,0.05674329141056533
1775422332.5767279,14.384931297587235,-0.5235993632877703,14.13511848449707,-0.5227241516113281,0.24981434622435122,0.1747788906273594,0.10477266320351988,0.07395891647651241
1775422332.5942135,14.369767039761234,-0.5186477738486419,14.13511848449707,-0.5227241516113281,0.2346839605580733,0.13414936025785543,0.08129012482950683,0.025001703757492135
1775422332.5955434,14.37066723533813,-0.5231433952967247,14.13511848449707,-0.5227241516113281,0.23554912393819585,0.12821288965730687,0.0750132148103968,0.02500682656338108
